request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,VClass,co2TailpipeGpm,city08,fuelCost08,fuelType,pickup_day,co2_total_g,time_gap_sec,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_hour,hour_sin,hour_cos,dbscan_cluster
10/21/2023 04:54:57 AM,10/21/2023 04:58:22 AM,2023-10-21 04:59:04,2023-10-21 05:18:18,113,74,6.54,,24.18,0.0,0.0,0.0,10.5,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3343.8368286159284,7.0,206174.92383447656,985828.421266087,231170.7231356335,1001596.4822018786,4,0.8660254037844386,0.5000000000000001,39
02/19/2023 01:21:16 PM,,2023-02-19 13:25:04,2023-02-19 14:08:09,92,145,10.323,,21.76,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,5278.04703085661,11.0,216612.8159510848,1031660.7208707302,210842.5649406597,998411.74313442,13,-0.2588190451025208,-0.9659258262890683,-1
05/24/2023 07:59:32 AM,05/24/2023 08:00:11 AM,2023-05-24 08:02:12,2023-05-24 08:12:24,237,239,1.68,613.0,10.95,0.0,0.0,3.0,4.23,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,669.3581624532005,28.0,219305.82782555217,993769.0237137816,224895.87216479488,990167.498291722,8,0.8660254037844387,-0.4999999999999998,0
02/25/2023 07:25:16 PM,02/25/2023 07:32:40 PM,2023-02-25 19:33:01,2023-02-25 19:55:52,234,233,2.35,,9.39,0.0,0.0,0.0,7.84,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1201.5315821479255,3.0,209001.62663046308,986894.236796348,212491.9358422481,992439.5608777382,19,-0.9659258262890684,0.2588190451025203,2
11/30/2023 10:09:50 AM,11/30/2023 10:10:46 AM,2023-11-30 10:11:10,2023-11-30 10:21:23,10,130,2.11,613.0,10.37,0.0,0.0,0.0,4.26,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Thursday,948.3973230730448,10.0,186706.4964691572,1042223.6050722592,195964.28511474805,1041371.2864290018,10,0.49999999999999994,-0.8660254037844387,-1
07/28/2023 09:40:26 PM,07/28/2023 09:44:58 PM,2023-07-28 21:45:31,2023-07-28 22:11:07,76,95,7.12,,18.54,0.0,0.0,0.0,14.07,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,2836.803640873088,18.0,180096.55428265326,1018425.395770319,202150.22155636092,1026474.8421587804,21,-0.7071067811865477,0.7071067811865474,13
11/11/2023 07:23:35 PM,11/11/2023 07:30:26 PM,2023-11-11 19:30:35,2023-11-11 20:49:25,89,168,18.56,,39.84,6.94,0.0,0.0,57.12,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,8342.300623808394,3.0,171682.828384498,995082.8902422966,233426.31053268496,1007276.655262574,19,-0.9659258262890684,0.2588190451025203,2
11/01/2023 12:51:11 PM,11/01/2023 12:52:34 PM,2023-11-01 12:53:54,2023-11-01 13:47:21,89,125,7.16,,28.29,0.0,0.0,3.23,36.26,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,2852.7407399791164,8.0,171682.828384498,995082.8902422966,203883.8201161869,982175.1477564898,12,1.2246467991473532e-16,-1.0,9
09/17/2023 09:53:13 PM,09/17/2023 09:57:29 PM,2023-09-17 21:59:30,2023-09-17 22:44:54,137,72,9.95,,30.06,0.0,0.0,0.0,32.38,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,3964.3534026246098,0.0,209039.3538898732,990763.615736023,176959.91492476902,1005823.7039946364,21,-0.7071067811865477,0.7071067811865474,13
12/30/2023 03:25:51 AM,12/30/2023 03:30:33 AM,2023-12-30 03:31:38,2023-12-30 04:04:09,255,258,8.22,,36.78,0.0,0.0,0.0,25.22,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,4202.804087342956,1.0,201159.03335346075,996053.8033052004,190229.06962103507,1024249.8716237352,3,0.7071067811865475,0.7071067811865476,28
07/05/2023 11:36:31 PM,07/05/2023 11:39:00 PM,2023-07-05 23:40:27,2023-07-06 00:19:24,63,60,17.69,,22.31,6.55,0.0,0.0,34.09,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,9044.720718381615,13.0,188441.23189381984,1018038.508018096,243143.05780958597,1015824.0717104394,23,-0.25881904510252157,0.9659258262890681,-1
08/30/2023 03:49:52 PM,08/30/2023 03:56:24 PM,2023-08-30 15:57:11,2023-08-30 16:54:44,225,223,9.78,,33.53,0.0,0.0,0.0,26.87,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,5000.416541875195,5.0,190001.9666835319,1003139.565788068,222528.47602007707,1010448.2493393868,15,-0.7071067811865471,-0.7071067811865479,4
11/14/2023 11:11:11 PM,11/14/2023 11:17:11 PM,2023-11-14 23:17:41,2023-11-14 23:41:18,79,13,3.96,,16.01,0.0,0.0,0.0,15.69,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,2024.7085384279933,7.0,204368.5018753222,988147.6579909977,198691.52543753176,979792.331028984,23,-0.25881904510252157,0.9659258262890681,6
01/08/2023 11:13:01 PM,,2023-01-08 23:39:29,2023-01-09 00:17:36,228,225,7.984,,21.72,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,4082.139639093207,9.0,176946.79144550333,981122.0045878768,190001.9666835319,1003139.565788068,23,-0.25881904510252157,0.9659258262890681,-1
10/18/2023 05:55:37 AM,10/18/2023 06:03:42 AM,2023-10-18 06:03:42,2023-10-18 06:14:58,4,87,4.02,676.0,10.88,0.0,0.0,0.0,6.07,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,2055.385940525387,4.0,202959.7823911368,990633.980641048,196785.94084490495,982171.727891981,6,1.0,6.123233995736766e-17,27
02/10/2023 08:11:53 PM,,2023-02-10 20:31:39,2023-02-10 20:45:08,100,233,1.656,809.0,14.33,0.0,0.0,1.22,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,659.7959029895833,4.0,213801.8903360138,987356.7624025444,212491.9358422481,992439.5608777382,20,-0.8660254037844386,0.5000000000000001,19
12/01/2023 07:40:46 PM,12/01/2023 07:48:15 PM,2023-12-01 19:48:40,2023-12-01 20:11:24,225,72,3.43,,11.9,0.0,0.0,0.0,11.66,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,1366.6062483419512,2.0,190001.9666835319,1003139.565788068,176959.91492476902,1005823.7039946364,19,-0.9659258262890684,0.2588190451025203,2
01/22/2023 01:01:50 AM,,2023-01-22 01:09:07,2023-01-22 01:40:57,234,256,5.585,,21.6,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,2225.217462679241,18.0,209001.62663046308,986894.236796348,198271.799699528,995365.8780821688,1,0.25881904510252074,0.9659258262890683,10
06/12/2023 11:11:35 PM,06/12/2023 11:14:38 PM,2023-06-12 23:15:22,2023-06-12 23:54:00,87,121,16.49,,30.26,0.0,0.0,0.0,29.09,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,8431.17267643374,4.0,196785.94084490495,982171.727891981,204689.62747248285,1039005.1967439284,23,-0.25881904510252157,0.9659258262890681,6
10/29/2023 03:16:46 AM,10/29/2023 03:29:44 AM,2023-10-29 03:29:44,2023-10-29 04:15:04,234,179,11.13,,30.34,3.47,0.0,0.0,29.56,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,4434.497826252454,3.0,209001.62663046308,986894.236796348,220388.74304930717,1004100.553267476,3,0.7071067811865475,0.7071067811865476,22
03/01/2023 04:07:53 AM,,2023-03-01 04:19:41,2023-03-01 04:37:10,79,168,7.586,,16.13,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,3878.646205180495,27.0,204368.5018753222,988147.6579909977,233426.31053268496,1007276.655262574,4,0.8660254037844386,0.5000000000000001,39
11/20/2023 11:12:02 PM,11/20/2023 11:12:47 PM,2023-11-20 23:12:51,2023-11-20 23:40:51,79,166,7.62,,25.37,0.0,0.0,0.0,11.84,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,3036.017379698445,26.0,204368.5018753222,988147.6579909977,234186.3268721064,994834.7872526807,23,-0.25881904510252157,0.9659258262890681,6
05/17/2023 09:40:03 PM,05/17/2023 09:49:09 PM,2023-05-17 21:49:19,2023-05-17 22:09:33,217,4,4.83,,13.36,0.0,0.0,0.0,10.16,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,2469.530868840204,5.0,195734.9381403171,995729.630293792,202959.7823911368,990633.980641048,21,-0.7071067811865477,0.7071067811865474,13
04/12/2023 06:57:35 PM,04/12/2023 07:10:31 PM,2023-04-12 19:10:53,2023-04-12 19:19:22,116,42,0.63,509.0,7.68,0.0,0.0,0.0,3.37,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,322.1127220226353,24.0,240584.4096847475,998496.7141201992,237395.8715478042,1000643.632259087,19,-0.9659258262890684,0.2588190451025203,2
04/25/2023 06:56:07 AM,04/25/2023 06:57:50 AM,2023-04-25 06:59:52,2023-04-25 07:32:15,10,76,4.74,,16.12,0.0,0.0,0.0,21.32,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,2423.514765694113,30.0,186706.4964691572,1042223.6050722592,180096.55428265326,1018425.395770319,6,1.0,6.123233995736766e-17,-1
04/01/2023 02:57:37 AM,04/01/2023 03:02:49 AM,2023-04-01 03:03:59,2023-04-01 03:29:41,212,247,5.92,,13.66,0.0,0.0,0.0,18.35,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3026.837006942859,13.0,240931.2162116811,1020315.9032821192,241308.7570751988,1005169.1230273262,3,0.7071067811865475,0.7071067811865476,-1
06/18/2023 12:32:53 AM,06/18/2023 12:39:56 AM,2023-06-18 00:40:08,2023-06-18 00:55:31,256,37,2.55,923.0,15.83,0.0,0.0,0.0,9.02,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1303.7895891392382,7.0,198271.799699528,995365.8780821688,192491.0725491703,1005813.8376355435,0,0.0,1.0,15
09/08/2023 02:48:39 PM,09/08/2023 02:59:11 PM,2023-09-08 15:00:11,2023-09-08 16:26:22,242,164,13.68,,42.34,6.94,0.0,0.0,63.55,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,6994.447678205796,14.0,247818.58816932616,1025564.8278476672,212002.8930356689,988362.833435725,15,-0.7071067811865471,-0.7071067811865479,40
01/28/2023 07:24:35 PM,,2023-01-28 19:44:29,2023-01-28 20:21:55,215,226,14.519,,29.84,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,5784.768548010726,10.0,192344.28083004424,1042216.2459479596,208048.82712851567,1005124.9821983832,19,-0.9659258262890684,0.2588190451025203,-1
03/26/2023 02:24:49 AM,,2023-03-26 02:41:43,2023-03-26 03:15:41,163,213,9.994,,25.13,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,3981.8842116412416,4.0,217776.88244811285,990463.7954353758,237276.93187677432,1023516.9037806736,2,0.49999999999999994,0.8660254037844387,1
03/28/2023 09:46:25 AM,03/28/2023 09:52:32 AM,2023-03-28 09:54:01,2023-03-28 10:04:47,35,76,1.09,646.0,9.56,0.0,0.0,0.0,4.46,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,434.28595063927895,4.0,181203.32110491276,1009147.2314989058,180096.55428265326,1018425.395770319,9,0.7071067811865476,-0.7071067811865475,14
08/18/2023 01:07:39 AM,08/18/2023 01:11:22 AM,2023-08-18 01:11:39,2023-08-18 01:57:55,230,198,12.19,,20.02,3.47,0.0,0.0,24.67,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,6232.625526120515,9.0,216099.1397683868,988628.0600467024,196698.5440138868,1011501.4868411964,1,0.25881904510252074,0.9659258262890683,10
08/24/2023 07:24:24 PM,08/24/2023 07:25:31 PM,2023-08-24 19:26:20,2023-08-24 19:39:21,141,263,2.08,781.0,3.15,0.0,0.0,0.0,8.66,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1063.4832727096532,29.0,218699.1927268597,995431.1975186544,223005.98840944967,997817.919661102,19,-0.9659258262890684,0.2588190451025203,2
02/17/2023 05:43:39 PM,,2023-02-17 18:10:14,2023-02-17 18:42:23,170,36,7.965,,24.66,0.0,0.0,0.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,3580.08752524967,3.0,211701.31597992923,990209.600058688,194506.2645740725,1007067.3784547452,18,-1.0,-1.8369701987210297e-16,12
03/11/2023 11:11:46 PM,,2023-03-11 23:23:31,2023-03-11 23:42:01,107,158,2.082,,11.73,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,829.5260084687877,2.0,207721.84599820204,988669.5907152938,207069.85524818485,981760.163009758,23,-0.25881904510252157,0.9659258262890681,6
06/02/2023 07:20:48 AM,06/02/2023 07:29:23 AM,2023-06-02 07:29:42,2023-06-02 07:54:12,147,75,4.51,,12.52,0.0,0.0,0.0,17.39,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,1796.9079242047228,47.0,237923.2448208716,1012217.112268326,227103.7596245498,999272.1113831652,7,0.9659258262890683,-0.25881904510252063,8
03/12/2023 02:22:52 PM,,2023-03-12 14:54:15,2023-03-12 15:28:20,188,79,5.995,,20.22,0.0,0.0,4.31,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,3065.183759564601,13.0,179279.2193722589,998832.3808813528,204368.5018753222,988147.6579909977,14,-0.4999999999999997,-0.8660254037844388,32
09/20/2023 05:56:02 PM,09/20/2023 06:03:44 PM,2023-09-20 18:03:46,2023-09-20 18:45:21,114,152,8.35,,27.01,0.0,0.0,6.62,24.36,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Wednesday,3753.1363259051777,10.0,204630.6079875288,984976.121743974,237290.9067861937,997042.6288289689,18,-1.0,-1.8369701987210297e-16,12
10/20/2023 01:26:28 AM,10/20/2023 01:33:40 AM,2023-10-20 01:34:10,2023-10-20 01:45:34,197,139,6.88,684.0,14.51,0.0,0.0,1.0,8.05,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,3517.67544050116,19.0,192362.21698943275,1031135.2530615152,186064.8699170061,1055193.0494190822,1,0.25881904510252074,0.9659258262890683,-1
03/10/2023 11:14:25 PM,,2023-03-10 23:45:16,2023-03-10 23:50:17,72,188,0.817,301.0,5.75,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,325.5152492406338,3.0,176959.91492476902,1005823.7039946364,179279.2193722589,998832.3808813528,23,-0.25881904510252157,0.9659258262890681,6
01/20/2023 11:50:27 PM,,2023-01-21 00:05:53,2023-01-21 00:18:46,18,208,5.829,773.0,11.95,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,2322.433767226016,1.0,255416.7421530116,1014623.3272763422,239283.2624142549,1033088.7374246694,0,0.0,1.0,15
02/17/2023 11:18:34 PM,02/17/2023 11:25:16 PM,2023-02-17 23:25:48,2023-02-17 23:49:00,258,256,8.32,,10.15,0.0,0.0,0.0,11.91,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,3314.916614053945,2.0,190229.06962103507,1024249.8716237352,198271.799699528,995365.8780821688,23,-0.25881904510252157,0.9659258262890681,-1
03/08/2023 09:03:00 PM,,2023-03-08 21:16:04,2023-03-08 21:38:43,174,242,5.443,,14.29,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,2782.9516602685776,19.0,258865.7027677805,1017705.6853706642,247818.58816932616,1025564.8278476672,21,-0.7071067811865477,0.7071067811865474,41
09/30/2023 05:36:10 PM,09/30/2023 05:38:03 PM,2023-09-30 17:38:15,2023-09-30 18:33:12,79,225,7.52,,25.41,0.0,0.0,0.0,27.07,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3844.901062873361,5.0,204368.5018753222,988147.6579909977,190001.9666835319,1003139.565788068,17,-0.9659258262890683,-0.25881904510252063,11
12/08/2023 03:57:56 PM,12/08/2023 04:05:21 PM,2023-12-08 16:07:12,2023-12-08 17:09:52,225,108,9.83,,38.97,0.0,0.0,0.0,36.48,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,3916.542105306524,13.0,190001.9666835319,1003139.565788068,153648.26672411078,989407.3274538668,16,-0.8660254037844384,-0.5000000000000004,18
01/25/2023 11:34:24 PM,,2023-01-25 23:36:53,2023-01-26 00:13:54,48,52,9.33,,24.96,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,3717.328366481167,0.0,216986.0700337488,987063.1857021254,189441.98718140792,985158.534254694,23,-0.25881904510252157,0.9659258262890681,6
09/17/2023 04:34:15 PM,09/17/2023 04:40:12 PM,2023-09-17 16:40:12,2023-09-17 17:26:56,10,85,13.39,,45.88,0.0,0.0,0.0,38.33,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,6846.173568068392,12.0,186706.4964691572,1042223.6050722592,174677.62359658885,997674.78128442,16,-0.8660254037844384,-0.5000000000000004,-1
08/23/2023 10:28:04 AM,08/23/2023 10:30:12 AM,2023-08-23 10:32:12,2023-08-23 11:12:15,3,74,10.21,,27.4,0.0,0.0,0.0,19.79,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,5220.271256906519,10.0,254265.47865856893,1026452.6168734728,231170.7231356335,1001596.4822018786,10,0.49999999999999994,-0.8660254037844387,57
08/26/2023 04:38:51 PM,08/26/2023 04:47:30 PM,2023-08-26 16:49:00,2023-08-26 17:10:42,61,36,3.05,,11.88,0.0,0.0,0.0,8.13,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,1370.9060831150648,9.0,185009.7476950033,1001091.0141538236,194506.2645740725,1007067.3784547452,16,-0.8660254037844384,-0.5000000000000004,18
03/17/2023 02:16:51 PM,03/17/2023 02:27:47 PM,2023-03-17 14:28:30,2023-03-17 15:38:28,61,68,7.72,,35.23,0.0,0.0,0.0,30.15,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,3947.159069864674,6.0,185009.7476950033,1001091.0141538236,211948.91240008167,984272.778632622,14,-0.4999999999999997,-0.8660254037844388,32
01/26/2023 10:45:38 PM,01/26/2023 10:48:35 PM,2023-01-26 22:50:00,2023-01-26 23:14:12,241,69,4.46,,13.83,0.0,0.0,0.0,13.42,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,2280.3535559062752,11.0,258631.99219990108,1013115.8817520496,242196.03761468016,1007764.085658132,22,-0.5000000000000004,0.8660254037844384,16
08/05/2023 10:02:18 PM,08/05/2023 10:06:35 PM,2023-08-05 22:07:15,2023-08-05 22:39:51,177,71,6.49,,15.37,0.0,0.0,0.0,16.91,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3318.2723268681007,0.0,185807.8687629447,1008206.4863896964,174013.8443005886,1001465.1562155226,22,-0.5000000000000004,0.8660254037844384,16
03/09/2023 08:17:08 PM,,2023-03-09 20:31:04,2023-03-09 21:19:48,185,48,20.133,,32.21,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,8021.540407541836,10.0,250593.75299100287,1024530.2532265898,216986.0700337488,987063.1857021254,20,-0.8660254037844386,0.5000000000000001,63
07/01/2023 12:31:25 AM,07/01/2023 12:38:50 AM,2023-07-01 00:39:50,2023-07-01 01:02:08,100,235,10.12,,25.71,0.0,0.0,0.0,13.19,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,5174.255153760428,2.0,213801.8903360138,987356.7624025444,249885.02158991544,1007494.9920085216,0,0.0,1.0,15
03/08/2023 06:02:46 PM,,2023-03-08 18:45:45,2023-03-08 19:49:54,144,132,15.372,,57.6,0.0,1.25,0.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Wednesday,6909.366658899928,1.0,201915.7902757445,985104.1485227022,175062.67758486557,1043488.1868617045,18,-1.0,-1.8369701987210297e-16,12
06/15/2023 11:52:21 AM,06/15/2023 11:52:43 AM,2023-06-15 11:53:29,2023-06-15 12:02:36,168,69,1.48,547.0,7.57,0.0,0.0,0.0,3.67,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,756.7092517357147,47.0,233426.31053268496,1007276.655262574,242196.03761468016,1007764.085658132,11,0.258819045102521,-0.9659258262890682,-1
09/22/2023 02:28:03 PM,09/22/2023 02:31:47 PM,2023-09-22 14:31:59,2023-09-22 15:12:23,91,108,5.82,,28.99,0.0,0.0,0.0,28.22,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,2975.708003447203,2.0,167452.06576771155,1003654.1440255484,153648.26672411078,989407.3274538668,14,-0.4999999999999997,-0.8660254037844388,32
08/18/2023 03:16:30 PM,08/18/2023 03:20:08 PM,2023-08-18 15:22:08,2023-08-18 16:30:27,42,177,14.02,,26.73,6.94,0.0,0.0,46.47,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,6301.673208286298,53.0,237395.8715478042,1000643.632259087,185807.8687629447,1008206.4863896964,15,-0.7071067811865471,-0.7071067811865479,4
11/11/2023 07:55:16 PM,11/11/2023 07:59:20 PM,2023-11-11 19:59:34,2023-11-11 20:46:37,37,224,7.74,,19.05,0.0,0.0,3.3,28.19,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3957.3848705638056,9.0,192491.0725491703,1005813.8376355435,205899.41753291612,990735.9403089168,19,-0.9659258262890684,0.2588190451025203,2
03/14/2023 05:16:28 AM,,2023-03-14 05:27:39,2023-03-14 05:57:52,169,236,8.348,,19.11,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,3326.0725834281657,8.0,248626.50066211305,1010498.8966177456,223613.7535760244,996155.3867656848,5,0.9659258262890683,0.25881904510252074,42
04/21/2023 04:46:46 AM,04/21/2023 04:55:45 AM,2023-04-21 04:56:18,2023-04-21 05:10:51,233,42,3.77,873.0,26.68,0.0,0.0,0.0,19.21,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1927.5634317862464,81.0,212491.9358422481,992439.5608777382,237395.8715478042,1000643.632259087,4,0.8660254037844386,0.5000000000000001,39
05/28/2023 01:35:20 AM,,2023-05-28 01:41:21,2023-05-28 02:04:28,144,256,5.516,,26.9,0.0,0.0,0.0,22.43,N,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,2820.2758328204072,0.0,201915.7902757445,985104.1485227022,198271.799699528,995365.8780821688,1,0.25881904510252074,0.9659258262890683,10
10/08/2023 08:12:54 PM,10/08/2023 08:19:31 PM,2023-10-08 20:20:09,2023-10-08 20:50:01,141,69,8.07,,18.05,0.0,0.0,0.0,20.07,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,3215.3097446412667,8.0,218699.1927268597,995431.1975186544,242196.03761468016,1007764.085658132,20,-0.8660254037844386,0.5000000000000001,19
10/13/2023 07:07:31 PM,10/13/2023 07:10:31 PM,2023-10-13 19:10:55,2023-10-13 20:05:05,101,205,9.74,,26.38,0.0,0.0,0.0,39.51,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,4377.909917882208,2.0,211194.12738601945,1064321.6844356095,191188.337269898,1049933.6363754966,19,-0.9659258262890684,0.2588190451025203,-1
05/20/2023 01:59:12 AM,05/20/2023 02:03:14 AM,2023-05-20 02:04:13,2023-05-20 02:14:21,144,4,1.39,608.0,13.56,0.0,0.0,0.0,8.32,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,710.6931485896239,7.0,201915.7902757445,985104.1485227022,202959.7823911368,990633.980641048,2,0.49999999999999994,0.8660254037844387,1
03/05/2023 01:33:04 PM,03/05/2023 01:40:18 PM,2023-03-05 13:40:52,2023-03-05 13:57:51,97,232,3.01,,14.48,0.0,0.0,0.0,7.07,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1538.9830052192576,1.0,190949.61806373845,991215.6982442432,199673.27702499644,988955.8875201414,13,-0.2588190451025208,-0.9659258262890683,17
01/02/2023 11:40:13 PM,,2023-01-02 23:46:43,2023-01-02 23:58:19,112,37,2.221,696.0,10.18,0.0,0.0,2.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Monday,998.2893149503474,0.0,205059.36264106684,998235.393848758,192491.0725491703,1005813.8376355435,23,-0.25881904510252157,0.9659258262890681,6
12/02/2023 01:44:10 AM,12/02/2023 01:50:23 AM,2023-12-02 01:50:56,2023-12-02 02:23:45,66,263,10.95,,27.04,0.0,0.0,0.0,30.65,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,5598.625882774375,7.0,195128.66351404483,988214.5459807584,223005.98840944967,997817.919661102,1,0.25881904510252074,0.9659258262890683,10
03/24/2023 06:47:59 PM,,2023-03-24 19:01:32,2023-03-24 19:24:39,255,61,4.235,,16.8,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,1687.3403678507764,19.0,201159.03335346075,996053.8033052004,185009.7476950033,1001091.0141538236,19,-0.9659258262890684,0.2588190451025203,2
03/21/2023 03:15:33 PM,,2023-03-21 15:55:45,2023-03-21 16:24:35,48,42,5.379,,19.24,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,2750.2290980313574,8.0,216986.0700337488,987063.1857021254,237395.8715478042,1000643.632259087,15,-0.7071067811865471,-0.7071067811865479,4
